0.0,1723898885397,28.424795150756836
1.0,1723898886314,25.557540893554688
2.0,1723898887240,23.005964279174805
3.0,1723898888127,27.914098739624023
4.0,1723898889004,27.172744750976562
5.0,1723898889896,21.07404899597168
6.0,1723898890827,27.115985870361328
7.0,1723898891740,19.737079620361328
8.0,1723898892609,26.950611114501953
9.0,1723898893531,24.641376495361328
10.0,1723898894422,26.040929794311523
11.0,1723898895324,23.28329849243164
12.0,1723898896229,23.371013641357422
13.0,1723898897127,16.622146606445312
14.0,1723898898028,22.117509841918945
15.0,1723898898923,21.294540405273438
16.0,1723898899788,19.473920822143555
17.0,1723898900677,20.223064422607422
18.0,1723898901558,14.40986442565918
19.0,1723898902488,18.359106063842773
20.0,1723898903373,17.702287673950195
21.0,1723898904278,16.30329704284668
22.0,1723898905196,17.353851318359375
23.0,1723898906107,13.485562324523926
24.0,1723898907135,13.627131462097168
25.0,1723898908022,16.25714111328125
26.0,1723898908888,15.733373641967773
27.0,1723898909804,15.112472534179688
28.0,1723898910940,15.285310745239258
29.0,1723898911853,14.831660270690918
30.0,1723898912735,14.176885604858398
31.0,1723898913629,14.143689155578613
32.0,1723898914518,13.993779182434082
33.0,1723898915399,13.626673698425293
34.0,1723898916283,11.141789436340332
35.0,1723898917206,13.153753280639648
36.0,1723898918135,10.046130180358887
37.0,1723898919003,11.638065338134766
38.0,1723898919883,11.276312828063965
39.0,1723898920989,10.942176818847656
40.0,1723898921900,11.26496410369873
41.0,1723898922768,10.802841186523438
42.0,1723898923699,9.411834716796875
43.0,1723898924574,8.97030258178711
44.0,1723898925481,9.973812103271484
45.0,1723898926371,8.225566864013672
46.0,1723898927238,6.951031684875488
47.0,1723898928135,8.862690925598145
48.0,1723898928999,7.052056312561035
49.0,1723898929932,7.132392883300781
50.0,1723898930877,6.829148292541504
51.0,1723898931733,6.396483421325684
52.0,1723898932591,5.337873458862305
53.0,1723898933473,5.765276908874512
54.0,1723898934379,5.732964038848877
55.0,1723898935278,5.732776641845703
56.0,1723898936155,5.776679515838623
57.0,1723898937099,5.415398597717285
58.0,1723898938029,5.70102596282959
59.0,1723898938885,5.499685764312744
60.0,1723898939782,5.587813854217529
61.0,1723898940654,5.493913173675537
62.0,1723898941624,5.52424430847168
63.0,1723898942505,5.727829933166504
64.0,1723898943363,5.23499059677124
65.0,1723898944261,5.612093925476074
66.0,1723898945111,5.239128589630127
67.0,1723898946039,5.549341201782227
68.0,1723898946921,5.543904781341553
69.0,1723898947798,5.361913681030273
70.0,1723898948664,5.3929643630981445
71.0,1723898949706,4.957882404327393
72.0,1723898950669,5.324729919433594
73.0,1723898951563,5.426148891448975
74.0,1723898952470,5.241619110107422
75.0,1723898953578,5.08035945892334
76.0,1723898954463,5.094796180725098
77.0,1723898955337,5.227263450622559
78.0,1723898956257,5.036722660064697
79.0,1723898957129,5.1598615646362305
80.0,1723898958000,5.319093227386475
81.0,1723898958905,4.904038429260254
82.0,1723898959775,4.930787563323975
83.0,1723898960634,4.752821445465088
84.0,1723898961546,4.909236431121826
85.0,1723898962432,5.018032550811768
86.0,1723898963306,4.8285322189331055
87.0,1723898964184,5.130499839782715
88.0,1723898965103,4.608338356018066
89.0,1723898965988,5.093165397644043
90.0,1723898966858,4.72127628326416
91.0,1723898967719,4.504183292388916
92.0,1723898968583,4.735119819641113
93.0,1723898969464,4.784584999084473
94.0,1723898970343,4.712299823760986
95.0,1723898971192,4.65665864944458
96.0,1723898972208,4.932072639465332
97.0,1723898973100,4.748847007751465
98.0,1723898973961,4.39901876449585
99.0,1723898974839,4.684172630310059
100.0,1723900099682,4.580839157104492
101.0,1723900100595,5.357923984527588
102.0,1723900101698,4.48424768447876
103.0,1723900102653,4.648133277893066
104.0,1723900103518,4.269320011138916
105.0,1723900104411,4.656119346618652
106.0,1723900105312,4.554295539855957
107.0,1723900106178,4.260210037231445
108.0,1723900107071,4.167360782623291
109.0,1723900108043,4.482380390167236
110.0,1723900108929,4.481791019439697
111.0,1723900109801,4.082460880279541
