0.0,1723906846849,24.136444091796875
1.0,1723906847848,25.538578033447266
2.0,1723906848775,23.51846694946289
3.0,1723906849708,24.107336044311523
4.0,1723906850701,24.572307586669922
5.0,1723906851632,23.26264190673828
6.0,1723906852707,22.970735549926758
7.0,1723906853643,22.089275360107422
8.0,1723906854640,14.91779899597168
9.0,1723906855625,21.958364486694336
10.0,1723906856562,21.664037704467773
11.0,1723906857486,21.163461685180664
12.0,1723906858467,16.550249099731445
13.0,1723906859583,16.387582778930664
14.0,1723906860543,18.250864028930664
15.0,1723906861496,16.26511001586914
16.0,1723906862473,16.013395309448242
17.0,1723906863537,11.065507888793945
18.0,1723906864507,16.40578842163086
19.0,1723906865437,17.50678825378418
20.0,1723906866374,16.753971099853516
21.0,1723906867337,16.95655632019043
22.0,1723906868255,16.724695205688477
23.0,1723906869206,14.654780387878418
24.0,1723906870167,15.024154663085938
25.0,1723906871092,14.486181259155273
26.0,1723906872063,14.300378799438477
27.0,1723906872999,12.742690086364746
28.0,1723906873910,13.0540189743042
29.0,1723906874876,10.675795555114746
30.0,1723906875872,9.096498489379883
31.0,1723906876789,9.6026611328125
32.0,1723906877713,9.990306854248047
33.0,1723906878786,9.616799354553223
34.0,1723906879730,8.105213165283203
35.0,1723906880655,7.381638526916504
36.0,1723906881577,6.5314621925354
37.0,1723906882740,6.356872081756592
38.0,1723906883702,6.9720048904418945
39.0,1723906884693,6.474784851074219
40.0,1723906885675,6.702293395996094
41.0,1723906886926,6.799736022949219
42.0,1723906887869,6.114055156707764
43.0,1723906888824,6.1799139976501465
44.0,1723906889777,6.8965163230896
45.0,1723906890695,5.683224201202393
46.0,1723906891621,5.7493696212768555
47.0,1723906892639,5.990793704986572
48.0,1723906893601,5.647699356079102
49.0,1723906894542,5.428462028503418
50.0,1723906895625,6.455146789550781
51.0,1723906896627,5.967574596405029
52.0,1723906897595,5.383256912231445
53.0,1723906898562,5.517352104187012
54.0,1723906899520,5.359581470489502
55.0,1723906900497,5.468358993530273
56.0,1723906901506,5.233128547668457
57.0,1723906902508,5.182723045349121
58.0,1723906903519,5.524880886077881
59.0,1723906904474,5.419430732727051
60.0,1723906905454,5.28787088394165
61.0,1723906906534,5.440134525299072
62.0,1723906907516,4.820056915283203
63.0,1723906908473,5.53891658782959
64.0,1723906909436,4.985547065734863
65.0,1723906910386,5.285246849060059
66.0,1723906911370,5.022544860839844
67.0,1723906912332,4.991541862487793
68.0,1723906913282,4.96535587310791
69.0,1723906914287,5.125126361846924
70.0,1723906915248,5.045098304748535
71.0,1723906916212,5.521185874938965
72.0,1723906917396,4.846828460693359
73.0,1723906918380,4.933871269226074
74.0,1723906919325,4.818392753601074
75.0,1723906920263,4.955641269683838
76.0,1723906921199,5.09152364730835
77.0,1723906922347,4.918111801147461
78.0,1723906923308,4.816040992736816
79.0,1723906924262,4.933697700500488
80.0,1723906925216,4.886322975158691
81.0,1723906926169,4.588901996612549
82.0,1723906927235,4.163590431213379
83.0,1723906928236,4.633118152618408
84.0,1723906929229,4.834250450134277
85.0,1723906930225,4.591243743896484
86.0,1723906931223,4.736783027648926
87.0,1723906932192,5.016429901123047
88.0,1723906933134,4.623641014099121
89.0,1723906934102,4.547708511352539
90.0,1723906935085,4.5390214920043945
91.0,1723906936023,4.19845724105835
92.0,1723906936999,4.4333672523498535
93.0,1723906937917,4.185781478881836
94.0,1723906938893,4.387881278991699
95.0,1723906939832,4.2898969650268555
96.0,1723906940748,4.275145053863525
97.0,1723906941747,4.212502479553223
98.0,1723906942687,4.460127353668213
99.0,1723906943661,4.273035049438477
100.0,1723908129144,4.028861045837402
101.0,1723908130212,4.187136650085449
102.0,1723908131196,4.004487991333008
103.0,1723908132257,4.565025806427002
104.0,1723908133269,4.007672309875488
105.0,1723908134257,4.709497451782227
106.0,1723908135273,3.8704395294189453
107.0,1723908136252,3.860774278640747
108.0,1723908137275,4.126363754272461
109.0,1723908138304,3.83811616897583
110.0,1723908139238,3.8142523765563965
111.0,1723908140205,3.7096076011657715
112.0,1723908141264,3.866687297821045
113.0,1723908142253,3.029001474380493
114.0,1723908143309,3.603384017944336
115.0,1723908144276,3.704369306564331
116.0,1723908145251,3.63134503364563
117.0,1723908146260,3.1134324073791504
118.0,1723908147298,3.4061717987060547
119.0,1723908148287,3.4349570274353027
120.0,1723908149305,3.4740357398986816
121.0,1723908150310,3.4038429260253906
122.0,1723908151281,3.6593844890594482
123.0,1723908152263,3.6563198566436768
124.0,1723908153242,3.3026955127716064
125.0,1723908154257,3.270606279373169
126.0,1723908155310,3.269585371017456
127.0,1723908156296,3.2859115600585938
128.0,1723908157257,3.1853020191192627
129.0,1723908158223,3.1368799209594727
130.0,1723908159247,3.1575772762298584
131.0,1723908160489,2.8697080612182617
132.0,1723908161505,2.9234378337860107
133.0,1723908162491,2.9266953468322754
134.0,1723908163506,2.988457202911377
135.0,1723908164486,2.685575485229492
136.0,1723908165496,2.6926968097686768
137.0,1723908166477,2.746716260910034
138.0,1723908167496,2.462698459625244
139.0,1723908168483,2.752379894256592
140.0,1723908169465,2.7515039443969727
141.0,1723908170460,2.7047531604766846
142.0,1723908171437,2.6774356365203857
143.0,1723908172388,2.576436996459961
144.0,1723908173414,2.6370737552642822
145.0,1723908174420,2.544088363647461
146.0,1723908175455,2.6514172554016113
147.0,1723908176432,2.453225612640381
148.0,1723908177484,2.428544521331787
149.0,1723908178483,2.3468379974365234
150.0,1723908179452,2.2190990447998047
151.0,1723908180469,3.0003304481506348
152.0,1723908181465,2.3446264266967773
153.0,1723908182489,2.336113214492798
154.0,1723908183473,2.1072208881378174
155.0,1723908184479,2.1227049827575684
156.0,1723908185477,2.1148171424865723
157.0,1723908186429,2.0735867023468018
158.0,1723908187615,1.9892362356185913
159.0,1723908188572,1.896299123764038
160.0,1723908189610,2.474148988723755
161.0,1723908190573,1.9239810705184937
162.0,1723908191599,2.2438271045684814
163.0,1723908192567,1.8760191202163696
164.0,1723908193537,1.9617506265640259
165.0,1723908194539,1.8388757705688477
166.0,1723908195582,1.8651149272918701
167.0,1723908196517,1.6852365732192993
168.0,1723908197511,1.8778245449066162
169.0,1723908198480,1.814038872718811
170.0,1723908199530,2.0316455364227295
171.0,1723908200484,1.641491174697876
172.0,1723908201459,1.9135253429412842
173.0,1723908202430,1.654871940612793
174.0,1723908203418,1.7811088562011719
175.0,1723908204435,1.5408998727798462
176.0,1723908205396,2.1570920944213867
177.0,1723908206391,1.4001719951629639
178.0,1723908207384,1.3655539751052856
179.0,1723908208384,1.349625825881958
180.0,1723908209366,1.51961350440979
181.0,1723908210334,1.2920795679092407
182.0,1723908211334,1.4672892093658447
183.0,1723908212295,1.5566476583480835
184.0,1723908213289,1.2372453212738037
185.0,1723908214241,1.2671066522598267
186.0,1723908215204,1.1706817150115967
187.0,1723908216168,1.4761054515838623
188.0,1723908217151,1.491054892539978
189.0,1723908218114,1.123625636100769
190.0,1723908219091,1.4306191205978394
191.0,1723908220081,1.502023458480835
192.0,1723908221024,1.0438860654830933
193.0,1723908222014,0.9901920557022095
194.0,1723908222982,1.0906915664672852
195.0,1723908224034,1.220043659210205
196.0,1723908225071,1.1640686988830566
197.0,1723908226055,1.070146918296814
198.0,1723908227057,0.9468656778335571
199.0,1723908229157,1.024900197982788
200.0,1723909413622,0.9530776143074036
201.0,1723909414622,0.9177812337875366
202.0,1723909415599,1.10364830493927
203.0,1723909416579,0.7931721210479736
204.0,1723909417555,0.9093524813652039
205.0,1723909418555,0.7520848512649536
206.0,1723909419496,0.7638673186302185
207.0,1723909420479,0.7290193438529968
208.0,1723909421549,1.1829643249511719
209.0,1723909422692,0.7400553822517395
210.0,1723909423683,0.8648932576179504
211.0,1723909424664,0.77338707447052
212.0,1723909425624,0.8133118748664856
213.0,1723909426572,0.6900781393051147
214.0,1723909427784,0.6709450483322144
215.0,1723909428731,0.7276955246925354
216.0,1723909429735,1.4678823947906494
217.0,1723909430686,0.7285168170928955
218.0,1723909431635,0.6971608996391296
219.0,1723909432844,0.6164788007736206
220.0,1723909433918,0.9174191355705261
221.0,1723909434897,0.6691721081733704
222.0,1723909435955,1.4194509983062744
223.0,1723909436943,0.6309787631034851
224.0,1723909437897,0.5723835229873657
225.0,1723909438858,0.5486119985580444
226.0,1723909439784,0.559537410736084
227.0,1723909440775,0.9618493318557739
228.0,1723909441759,0.5030262470245361
229.0,1723909443014,0.5431551337242126
230.0,1723909444055,0.5215145349502563
231.0,1723909445007,0.49618369340896606
232.0,1723909446005,0.9145618677139282
233.0,1723909446966,0.7824605107307434
234.0,1723909447960,0.5065739154815674
235.0,1723909448896,0.4476855397224426
236.0,1723909449833,0.4531748294830322
237.0,1723909450788,0.48688578605651855
238.0,1723909451740,0.7591719627380371
239.0,1723909452688,0.39658284187316895
240.0,1723909453709,1.4246517419815063
241.0,1723909454711,0.40309658646583557
242.0,1723909455736,0.8744877576828003
243.0,1723909456722,1.0226716995239258
244.0,1723909457657,0.4810308814048767
245.0,1723909458628,0.41613587737083435
